id,email,external_id,date_created,admin,category,sync_date
18625,186256898@email.com,student_3390,2020-01-14 00:00:00,1,10,2020-01-15 00:00:00
11215,112154471@email.com,student_5159,2020-02-13 00:00:00,1,1,2020-02-14 00:00:00
18082,180824909@email.com,student_5492,2020-07-19 00:00:00,0,10,2020-07-20 00:00:00
22932,229321825@email.com,student_4744,2019-12-16 00:00:00,1,6,2019-12-17 00:00:00
6652,66525351@email.com,student_5475,2019-09-22 00:00:00,0,3,2019-09-23 00:00:00
1534,15347066@email.com,student_2324,2020-04-10 00:00:00,1,10,2020-04-11 00:00:00
4311,43118554@email.com,student_53,2019-07-28 00:00:00,0,1,2019-07-29 00:00:00
14352,1435248@email.com,student_3101,2020-04-18 00:00:00,1,10,2020-04-19 00:00:00
26355,263558976@email.com,student_978,2020-03-16 00:00:00,0,8,2020-03-17 00:00:00
9162,91626894@email.com,student_2406,2020-08-13 00:00:00,0,0,2020-08-14 00:00:00
16821,16821952@email.com,student_8694,2020-08-09 00:00:00,1,6,2020-08-10 00:00:00
6435,64353319@email.com,student_1530,2019-06-12 00:00:00,0,11,2019-06-13 00:00:00
21821,218211888@email.com,student_4326,2020-07-02 00:00:00,1,12,2020-07-03 00:00:00
9315,93155414@email.com,student_3241,2019-04-14 00:00:00,1,10,2019-04-15 00:00:00
3902,39025456@email.com,student_5667,2019-03-22 00:00:00,1,11,2019-03-23 00:00:00
8601,86011463@email.com,student_3850,2019-05-11 00:00:00,0,11,2019-05-12 00:00:00
18438,18438777@email.com,student_4413,2019-09-19 00:00:00,1,8,2019-09-20 00:00:00
10858,108588012@email.com,student_3946,2019-04-02 00:00:00,1,6,2019-04-03 00:00:00
20717,20717141@email.com,student_3760,2019-04-10 00:00:00,0,9,2019-04-11 00:00:00
22620,226205200@email.com,student_3000,2019-04-20 00:00:00,1,11,2019-04-21 00:00:00
24527,245277069@email.com,student_830,2019-01-06 00:00:00,1,3,2019-01-07 00:00:00
6584,65846461@email.com,student_6536,2019-03-09 00:00:00,1,10,2019-03-10 00:00:00
5366,53666743@email.com,student_6860,2020-03-15 00:00:00,0,6,2020-03-16 00:00:00
26249,262498972@email.com,student_5012,2019-11-05 00:00:00,1,11,2019-11-06 00:00:00
401,4018615@email.com,student_445,2020-01-12 00:00:00,1,4,2020-01-13 00:00:00
13186,131865564@email.com,student_8843,2019-07-04 00:00:00,0,7,2019-07-05 00:00:00
8150,81507664@email.com,student_3381,2019-05-24 00:00:00,1,3,2019-05-25 00:00:00
2009,20095898@email.com,student_3399,2020-04-03 00:00:00,0,9,2020-04-04 00:00:00
6237,62373889@email.com,student_5467,2020-03-06 00:00:00,1,10,2020-03-07 00:00:00
8752,87528749@email.com,student_4677,2020-06-18 00:00:00,1,12,2020-06-19 00:00:00
10946,10946186@email.com,student_8551,2019-11-06 00:00:00,1,2,2019-11-07 00:00:00
20878,208781144@email.com,student_9252,2020-05-07 00:00:00,0,9,2020-05-08 00:00:00
26698,266987092@email.com,student_7287,2019-08-19 00:00:00,0,12,2019-08-20 00:00:00
18101,181015108@email.com,student_6425,2019-08-02 00:00:00,1,0,2019-08-03 00:00:00
27610,276107548@email.com,student_406,2020-05-07 00:00:00,1,7,2020-05-08 00:00:00
27531,275316988@email.com,student_1823,2019-07-12 00:00:00,1,9,2019-07-13 00:00:00
22396,223967333@email.com,student_2988,2019-07-11 00:00:00,1,7,2019-07-12 00:00:00
26992,269923534@email.com,student_7777,2019-02-02 00:00:00,0,6,2019-02-03 00:00:00
23925,239251170@email.com,student_1307,2019-06-05 00:00:00,1,11,2019-06-06 00:00:00
11583,115837960@email.com,student_1461,2020-01-18 00:00:00,1,11,2020-01-19 00:00:00
20974,20974907@email.com,student_2520,2019-02-03 00:00:00,1,10,2019-02-04 00:00:00
26916,269169323@email.com,student_7863,2020-02-12 00:00:00,1,4,2020-02-13 00:00:00
2806,2806938@email.com,student_8348,2019-03-29 00:00:00,0,0,2019-03-30 00:00:00
10535,105353114@email.com,student_3454,2020-07-13 00:00:00,1,0,2020-07-14 00:00:00
14336,143361921@email.com,student_2515,2019-10-30 00:00:00,1,0,2019-10-31 00:00:00
23087,230873774@email.com,student_5641,2020-07-27 00:00:00,1,7,2020-07-28 00:00:00
12666,126661661@email.com,student_5747,2019-11-14 00:00:00,0,9,2019-11-15 00:00:00
4783,47836963@email.com,student_3321,2020-04-02 00:00:00,0,1,2020-04-03 00:00:00
12623,126231232@email.com,student_4706,2020-07-01 00:00:00,1,7,2020-07-02 00:00:00
1026,10268483@email.com,student_2427,2019-09-10 00:00:00,1,6,2019-09-11 00:00:00
20739,207399582@email.com,student_3684,2019-03-22 00:00:00,1,2,2019-03-23 00:00:00
7742,77426966@email.com,student_511,2019-07-27 00:00:00,1,12,2019-07-28 00:00:00
19713,19713333@email.com,student_4416,2020-07-13 00:00:00,1,7,2020-07-14 00:00:00
27374,273741818@email.com,student_1292,2019-11-11 00:00:00,1,6,2019-11-12 00:00:00
17577,175771163@email.com,student_1589,2019-11-17 00:00:00,1,2,2019-11-18 00:00:00
14076,140762763@email.com,student_7405,2020-07-23 00:00:00,1,3,2020-07-24 00:00:00
10290,102903200@email.com,student_4716,2020-07-21 00:00:00,1,11,2020-07-22 00:00:00
18651,186515114@email.com,student_4167,2019-06-05 00:00:00,1,7,2019-06-06 00:00:00
25284,252843236@email.com,student_5291,2019-03-24 00:00:00,1,5,2019-03-25 00:00:00
18762,18762445@email.com,student_4243,2019-11-22 00:00:00,0,3,2019-11-23 00:00:00
26469,264696269@email.com,student_8482,2019-06-05 00:00:00,0,7,2019-06-06 00:00:00
10733,107337824@email.com,student_1153,2019-02-10 00:00:00,1,7,2019-02-11 00:00:00
17210,172106619@email.com,student_8168,2020-01-13 00:00:00,0,8,2020-01-14 00:00:00
8788,87883640@email.com,student_1465,2019-11-12 00:00:00,1,7,2019-11-13 00:00:00
20655,206551574@email.com,student_3105,2019-01-04 00:00:00,0,0,2019-01-05 00:00:00
6260,62607221@email.com,student_5866,2020-01-29 00:00:00,0,1,2020-01-30 00:00:00
22953,229535033@email.com,student_5824,2019-06-27 00:00:00,0,10,2019-06-28 00:00:00
25220,252205085@email.com,student_5170,2019-05-27 00:00:00,0,5,2019-05-28 00:00:00
3658,36589211@email.com,student_5911,2020-05-07 00:00:00,0,6,2020-05-08 00:00:00
23764,237648927@email.com,student_6470,2020-02-29 00:00:00,0,1,2020-03-01 00:00:00
9226,92267550@email.com,student_1368,2019-12-26 00:00:00,0,4,2019-12-27 00:00:00
15435,154358310@email.com,student_158,2019-09-20 00:00:00,1,11,2019-09-21 00:00:00
11010,110104259@email.com,student_1139,2019-03-08 00:00:00,0,12,2019-03-09 00:00:00
25088,250886114@email.com,student_4320,2020-08-01 00:00:00,0,0,2020-08-02 00:00:00
17524,175243539@email.com,student_4254,2019-03-23 00:00:00,0,2,2019-03-24 00:00:00
10428,10428747@email.com,student_2885,2019-01-04 00:00:00,1,11,2019-01-05 00:00:00
18238,182382426@email.com,student_4209,2019-07-15 00:00:00,0,11,2019-07-16 00:00:00
5852,58526503@email.com,student_3600,2019-04-12 00:00:00,0,4,2019-04-13 00:00:00
9784,97848241@email.com,student_6287,2019-03-22 00:00:00,0,10,2019-03-23 00:00:00
8323,83232927@email.com,student_9469,2019-03-13 00:00:00,1,5,2019-03-14 00:00:00
27384,273848880@email.com,student_4178,2019-02-05 00:00:00,1,2,2019-02-06 00:00:00
7796,77962117@email.com,student_7554,2019-07-20 00:00:00,0,6,2019-07-21 00:00:00
3233,32335010@email.com,student_7865,2020-04-09 00:00:00,0,11,2020-04-10 00:00:00
14300,143002194@email.com,student_8943,2019-07-27 00:00:00,1,11,2019-07-28 00:00:00
21956,219567304@email.com,student_3970,2019-02-06 00:00:00,0,9,2019-02-07 00:00:00
14937,149379225@email.com,student_5089,2020-08-11 00:00:00,1,1,2020-08-12 00:00:00
3230,32307823@email.com,student_528,2019-05-12 00:00:00,1,6,2019-05-13 00:00:00
27075,270758533@email.com,student_1067,2019-01-06 00:00:00,1,9,2019-01-07 00:00:00
18042,180429269@email.com,student_8661,2019-12-11 00:00:00,1,4,2019-12-12 00:00:00
27444,274442096@email.com,student_3433,2020-04-07 00:00:00,1,8,2020-04-08 00:00:00
21740,217406029@email.com,student_6841,2019-01-20 00:00:00,0,7,2019-01-21 00:00:00
5093,50935268@email.com,student_8008,2019-01-15 00:00:00,0,4,2019-01-16 00:00:00
3501,3501337@email.com,student_7698,2019-12-23 00:00:00,1,2,2019-12-24 00:00:00
27762,277626425@email.com,student_5830,2019-07-24 00:00:00,0,11,2019-07-25 00:00:00
22486,224866571@email.com,student_134,2020-07-29 00:00:00,1,6,2020-07-30 00:00:00
9261,92612618@email.com,student_2329,2019-05-28 00:00:00,0,2,2019-05-29 00:00:00
19520,195206404@email.com,student_7511,2019-02-11 00:00:00,0,2,2019-02-12 00:00:00
26116,261165555@email.com,student_865,2020-03-11 00:00:00,0,7,2020-03-12 00:00:00
17928,179284582@email.com,student_155,2020-03-02 00:00:00,1,3,2020-03-03 00:00:00
11885,118852829@email.com,student_4517,2020-03-22 00:00:00,1,12,2020-03-23 00:00:00
3205,32058912@email.com,student_8769,2020-01-17 00:00:00,1,11,2020-01-18 00:00:00
16699,16699792@email.com,student_6854,2019-05-26 00:00:00,0,5,2019-05-27 00:00:00
10494,104944153@email.com,student_8213,2020-02-19 00:00:00,1,3,2020-02-20 00:00:00
5866,58668168@email.com,student_1299,2020-03-09 00:00:00,1,4,2020-03-10 00:00:00
10322,103222299@email.com,student_2209,2019-03-29 00:00:00,0,0,2019-03-30 00:00:00
9713,97134459@email.com,student_6664,2019-06-07 00:00:00,1,2,2019-06-08 00:00:00
8273,82735319@email.com,student_2495,2019-07-19 00:00:00,1,10,2019-07-20 00:00:00
22314,223142688@email.com,student_4000,2019-12-25 00:00:00,0,9,2019-12-26 00:00:00
27167,271675337@email.com,student_8526,2020-04-30 00:00:00,1,9,2020-05-01 00:00:00
20024,200243538@email.com,student_4305,2019-07-25 00:00:00,0,12,2019-07-26 00:00:00
23894,238946799@email.com,student_48,2019-07-05 00:00:00,1,11,2019-07-06 00:00:00
19704,197048433@email.com,student_3924,2019-04-07 00:00:00,0,5,2019-04-08 00:00:00
2017,20172458@email.com,student_1907,2019-09-23 00:00:00,1,0,2019-09-24 00:00:00
6070,60707247@email.com,student_8463,2019-02-09 00:00:00,1,12,2019-02-10 00:00:00
10368,103686736@email.com,student_7638,2020-07-20 00:00:00,0,12,2020-07-21 00:00:00
22780,227808478@email.com,student_4381,2020-03-28 00:00:00,0,5,2020-03-29 00:00:00
25366,253663618@email.com,student_2520,2019-03-13 00:00:00,1,8,2019-03-14 00:00:00
23345,233457129@email.com,student_9480,2019-07-13 00:00:00,1,10,2019-07-14 00:00:00
1714,17148742@email.com,student_1108,2020-07-26 00:00:00,1,1,2020-07-27 00:00:00
9296,92962913@email.com,student_1423,2019-02-17 00:00:00,0,6,2019-02-18 00:00:00
24625,246258395@email.com,student_1639,2019-02-27 00:00:00,1,8,2019-02-28 00:00:00
25372,25372351@email.com,student_441,2019-04-02 00:00:00,0,12,2019-04-03 00:00:00
6017,6017166@email.com,student_8795,2019-02-08 00:00:00,0,11,2019-02-09 00:00:00
10351,103516096@email.com,student_7052,2019-02-22 00:00:00,1,11,2019-02-23 00:00:00
19848,198484715@email.com,student_4083,2020-08-16 00:00:00,0,12,2020-08-17 00:00:00
5466,54666697@email.com,student_6482,2019-09-08 00:00:00,1,0,2019-09-09 00:00:00
12294,122944469@email.com,student_7105,2019-12-11 00:00:00,0,0,2019-12-12 00:00:00
15807,158075747@email.com,student_6151,2019-03-25 00:00:00,0,5,2019-03-26 00:00:00
23412,234129171@email.com,student_4181,2019-06-23 00:00:00,0,10,2019-06-24 00:00:00
2259,22593529@email.com,student_6645,2020-07-16 00:00:00,1,7,2020-07-17 00:00:00
26742,267424837@email.com,student_9419,2019-08-24 00:00:00,1,6,2019-08-25 00:00:00
22632,226324909@email.com,student_7771,2019-09-29 00:00:00,1,9,2019-09-30 00:00:00
15282,152825608@email.com,student_8219,2020-06-13 00:00:00,0,11,2020-06-14 00:00:00
18597,185977440@email.com,student_4178,2019-02-20 00:00:00,1,8,2019-02-21 00:00:00
19284,192842331@email.com,student_2333,2019-07-01 00:00:00,1,10,2019-07-02 00:00:00
12214,122142777@email.com,student_8123,2019-08-30 00:00:00,1,4,2019-08-31 00:00:00
25079,250791445@email.com,student_1284,2019-10-22 00:00:00,1,5,2019-10-23 00:00:00
12379,123791466@email.com,student_802,2020-06-11 00:00:00,0,2,2020-06-12 00:00:00
5661,5661939@email.com,student_1597,2019-01-01 00:00:00,0,8,2019-01-02 00:00:00
22083,220835336@email.com,student_1029,2020-03-04 00:00:00,0,9,2020-03-05 00:00:00
19397,193974961@email.com,student_7297,2019-07-07 00:00:00,0,0,2019-07-08 00:00:00
15974,15974327@email.com,student_1295,2020-07-27 00:00:00,1,9,2020-07-28 00:00:00
1127,11271136@email.com,student_9544,2020-06-02 00:00:00,0,4,2020-06-03 00:00:00
529,529638@email.com,student_2418,2019-07-07 00:00:00,0,0,2019-07-08 00:00:00
18657,186577279@email.com,student_8115,2020-06-30 00:00:00,1,6,2020-07-01 00:00:00
5979,59795883@email.com,student_52,2020-05-08 00:00:00,0,7,2020-05-09 00:00:00
16551,165518933@email.com,student_4814,2019-10-23 00:00:00,1,12,2019-10-24 00:00:00
791,7913314@email.com,student_2009,2019-06-15 00:00:00,1,6,2019-06-16 00:00:00
15088,15088496@email.com,student_1117,2019-04-07 00:00:00,0,8,2019-04-08 00:00:00
14992,149924312@email.com,student_8476,2019-10-15 00:00:00,1,7,2019-10-16 00:00:00
8594,85949531@email.com,student_7904,2020-05-03 00:00:00,0,10,2020-05-04 00:00:00
14340,143403782@email.com,student_2609,2019-12-17 00:00:00,1,2,2019-12-18 00:00:00
10309,103096238@email.com,student_8820,2019-07-21 00:00:00,0,11,2019-07-22 00:00:00
22561,225612324@email.com,student_325,2019-09-15 00:00:00,1,3,2019-09-16 00:00:00
21091,210915281@email.com,student_619,2020-08-04 00:00:00,0,0,2020-08-05 00:00:00
10037,100375383@email.com,student_4797,2019-02-18 00:00:00,1,10,2019-02-19 00:00:00
24572,245727822@email.com,student_3962,2019-06-15 00:00:00,1,1,2019-06-16 00:00:00
2238,22384397@email.com,student_5724,2020-01-24 00:00:00,1,0,2020-01-25 00:00:00
21250,212506852@email.com,student_9353,2020-05-27 00:00:00,1,2,2020-05-28 00:00:00
15654,156546070@email.com,student_1245,2019-10-31 00:00:00,1,7,2019-11-01 00:00:00
21008,210083242@email.com,student_4475,2020-07-25 00:00:00,0,10,2020-07-26 00:00:00
24385,24385869@email.com,student_6365,2019-01-14 00:00:00,1,7,2019-01-15 00:00:00
20424,204246150@email.com,student_1269,2020-08-18 00:00:00,1,11,2020-08-19 00:00:00
15002,150022630@email.com,student_6793,2020-03-31 00:00:00,0,11,2020-04-01 00:00:00
620,6203912@email.com,student_7860,2019-02-15 00:00:00,0,8,2019-02-16 00:00:00
7064,70645608@email.com,student_5249,2020-07-11 00:00:00,0,9,2020-07-12 00:00:00
7360,73605053@email.com,student_457,2020-08-18 00:00:00,0,1,2020-08-19 00:00:00
17898,178981832@email.com,student_5952,2019-08-08 00:00:00,0,6,2019-08-09 00:00:00
11946,119463633@email.com,student_8576,2019-03-28 00:00:00,0,8,2019-03-29 00:00:00
23472,234727629@email.com,student_6384,2019-05-01 00:00:00,1,6,2019-05-02 00:00:00
1030,10302864@email.com,student_4341,2020-04-06 00:00:00,1,0,2020-04-07 00:00:00
22140,221409269@email.com,student_1452,2020-04-16 00:00:00,1,10,2020-04-17 00:00:00
16137,161374687@email.com,student_1016,2020-02-23 00:00:00,1,11,2020-02-24 00:00:00
11989,119896983@email.com,student_44,2019-09-27 00:00:00,1,7,2019-09-28 00:00:00
24776,247765854@email.com,student_5156,2020-02-17 00:00:00,1,1,2020-02-18 00:00:00
26611,266114267@email.com,student_8489,2019-10-23 00:00:00,1,9,2019-10-24 00:00:00
6911,69112594@email.com,student_1972,2019-03-22 00:00:00,1,4,2019-03-23 00:00:00
22563,225634146@email.com,student_5651,2019-08-25 00:00:00,1,3,2019-08-26 00:00:00
13598,135984972@email.com,student_3821,2020-01-03 00:00:00,1,10,2020-01-04 00:00:00
19564,195647164@email.com,student_8777,2019-05-10 00:00:00,0,9,2019-05-11 00:00:00
3942,3942462@email.com,student_4129,2020-03-05 00:00:00,0,1,2020-03-06 00:00:00
12534,125342825@email.com,student_3173,2019-10-06 00:00:00,1,3,2019-10-07 00:00:00
11359,113591557@email.com,student_1847,2020-01-12 00:00:00,0,1,2020-01-13 00:00:00
27935,279355040@email.com,student_6108,2020-05-29 00:00:00,0,10,2020-05-30 00:00:00
5721,57213923@email.com,student_4178,2019-09-17 00:00:00,0,2,2019-09-18 00:00:00
25211,252118203@email.com,student_5761,2020-03-11 00:00:00,0,7,2020-03-12 00:00:00
6542,65421641@email.com,student_4339,2020-02-04 00:00:00,1,4,2020-02-05 00:00:00
20930,209307831@email.com,student_3470,2019-05-11 00:00:00,0,7,2019-05-12 00:00:00
23365,233658841@email.com,student_131,2020-05-30 00:00:00,0,9,2020-05-31 00:00:00
7104,71047919@email.com,student_39,2019-07-04 00:00:00,0,3,2019-07-05 00:00:00
20987,209875469@email.com,student_6007,2020-08-07 00:00:00,1,1,2020-08-08 00:00:00
26020,260202631@email.com,student_1008,2019-04-17 00:00:00,0,9,2019-04-18 00:00:00
14161,141615640@email.com,student_2357,2020-08-03 00:00:00,1,0,2020-08-04 00:00:00
11845,118458227@email.com,student_2246,2020-03-03 00:00:00,0,9,2020-03-04 00:00:00
17710,17710473@email.com,student_8736,2020-06-30 00:00:00,0,1,2020-07-01 00:00:00
8918,89185477@email.com,student_3776,2020-03-10 00:00:00,1,7,2020-03-11 00:00:00
4428,44286215@email.com,student_6843,2019-10-02 00:00:00,1,1,2019-10-03 00:00:00
22500,225006601@email.com,student_8958,2020-07-28 00:00:00,1,8,2020-07-29 00:00:00
11451,11451991@email.com,student_5625,2019-12-26 00:00:00,0,0,2019-12-27 00:00:00
955,9553819@email.com,student_3615,2019-12-03 00:00:00,1,2,2019-12-04 00:00:00
25852,258522917@email.com,student_2788,2019-10-05 00:00:00,0,12,2019-10-06 00:00:00
2646,2646385@email.com,student_4458,2020-01-13 00:00:00,1,4,2020-01-14 00:00:00
10374,103743663@email.com,student_6433,2019-04-24 00:00:00,1,12,2019-04-25 00:00:00
569,5695543@email.com,student_4195,2019-04-12 00:00:00,0,4,2019-04-13 00:00:00
7477,74774089@email.com,student_7096,2019-09-16 00:00:00,1,3,2019-09-17 00:00:00
21349,213499209@email.com,student_4111,2020-05-25 00:00:00,1,10,2020-05-26 00:00:00
27632,276328788@email.com,student_5883,2020-02-10 00:00:00,1,1,2020-02-11 00:00:00
1409,14099516@email.com,student_4324,2019-05-04 00:00:00,1,2,2019-05-05 00:00:00
1768,17682003@email.com,student_8156,2019-01-30 00:00:00,1,3,2019-01-31 00:00:00
1089,10895045@email.com,student_8342,2019-01-06 00:00:00,0,8,2019-01-07 00:00:00
25699,256994017@email.com,student_130,2020-08-21 00:00:00,0,12,2020-08-22 00:00:00
9702,97021251@email.com,student_4438,2020-02-23 00:00:00,1,1,2020-02-24 00:00:00
5893,58933535@email.com,student_8371,2019-03-05 00:00:00,0,3,2019-03-06 00:00:00
20896,208968273@email.com,student_3827,2020-05-01 00:00:00,1,9,2020-05-02 00:00:00
1040,10406431@email.com,student_2060,2020-01-30 00:00:00,1,1,2020-01-31 00:00:00
12934,129349238@email.com,student_691,2019-12-28 00:00:00,1,7,2019-12-29 00:00:00
7205,72057964@email.com,student_716,2019-05-30 00:00:00,1,0,2019-05-31 00:00:00
6393,63933958@email.com,student_5949,2019-02-23 00:00:00,0,3,2019-02-24 00:00:00
9953,99537795@email.com,student_6393,2020-02-29 00:00:00,0,2,2020-03-01 00:00:00
10930,109301406@email.com,student_1442,2019-11-06 00:00:00,0,9,2019-11-07 00:00:00
12500,125006549@email.com,student_3194,2020-02-06 00:00:00,1,6,2020-02-07 00:00:00
7314,73148201@email.com,student_1885,2020-06-12 00:00:00,0,2,2020-06-13 00:00:00
27312,273127540@email.com,student_2978,2019-12-31 00:00:00,0,12,2020-01-01 00:00:00
26800,268007023@email.com,student_1924,2019-08-26 00:00:00,1,0,2019-08-27 00:00:00
13256,132566748@email.com,student_4323,2020-06-24 00:00:00,0,6,2020-06-25 00:00:00
23111,23111359@email.com,student_61,2019-11-26 00:00:00,0,9,2019-11-27 00:00:00
13424,134247302@email.com,student_4565,2019-07-28 00:00:00,0,3,2019-07-29 00:00:00
14931,149318301@email.com,student_5145,2019-11-05 00:00:00,0,8,2019-11-06 00:00:00
3862,38627475@email.com,student_9492,2019-06-07 00:00:00,1,0,2019-06-08 00:00:00
22044,220446668@email.com,student_7686,2019-10-05 00:00:00,1,12,2019-10-06 00:00:00
23799,237997301@email.com,student_3614,2020-06-03 00:00:00,0,8,2020-06-04 00:00:00
27433,274331013@email.com,student_7045,2019-09-25 00:00:00,0,8,2019-09-26 00:00:00
12668,126682095@email.com,student_7064,2020-04-26 00:00:00,1,0,2020-04-27 00:00:00
284,284477@email.com,student_7119,2019-05-05 00:00:00,1,8,2019-05-06 00:00:00
12052,120523239@email.com,student_8069,2020-08-22 00:00:00,1,8,2020-08-23 00:00:00
11735,117355126@email.com,student_8410,2019-12-28 00:00:00,1,4,2019-12-29 00:00:00
